symbol,step,action_id,trade_action,q_hold,q_buy,q_sell,reward,executed,portfolio_value,cash,shares,current_drawdown,max_drawdown
HBLENGINE,141,0,HOLD,-1.1847097873687744,-1.205896019935608,-1.2016034126281738,-0.014179787525342834,False,1088874.6512939148,820402.2618896179,434.0,-0.011100330910486966,-0.08670541497566188
HBLENGINE,142,0,HOLD,-1.2300153970718384,-1.264095664024353,-1.251384973526001,-0.021009442755444526,False,1083449.6512939148,820402.2618896179,434.0,-0.016027234754226568,-0.08670541497566188
HBLENGINE,143,0,HOLD,-1.260610580444336,-1.2954767942428589,-1.2836363315582275,-0.01793454488851145,False,1082408.0671874695,820402.2618896179,434.0,-0.016973185857935967,-0.08670541497566188
HBLENGINE,144,0,HOLD,-1.2416801452636719,-1.2852213382720947,-1.280318260192871,-0.045875468816577815,False,1066632.1512939148,820402.2618896179,434.0,-0.03130063666981934,-0.08670541497566188
HBLENGINE,145,0,HOLD,-1.2844747304916382,-1.3147776126861572,-1.3367406129837036,-0.02437161701607438,False,1070386.261889618,820402.2618896179,434.0,-0.02789120958709246,-0.08670541497566188
HBLENGINE,146,0,HOLD,-1.2387222051620483,-1.2581615447998047,-1.2643661499023438,0.002014351683691523,False,1086617.872485321,820402.2618896179,434.0,-0.013149903663764501,-0.08670541497566188
HBLENGINE,147,0,HOLD,-1.224238395690918,-1.236897349357605,-1.250316858291626,-0.027513309806875965,False,1078762.4565917663,820402.2618896179,434.0,-0.02028407486378805,-0.08670541497566188
HBLENGINE,148,1,BUY,-1.2984055280685425,-1.2898001670837402,-1.2914037704467773,-0.007294443177790074,False,1085840.6069515687,809080.2514217835,453.0,-0.013855804593875172,-0.08670541497566188
HBLENGINE,149,0,HOLD,-1.2275581359863281,-1.243252158164978,-1.244419813156128,-0.01717018909841085,False,1084028.6069515687,809080.2514217835,453.0,-0.015501435886936215,-0.08670541497566188
HBLENGINE,150,0,HOLD,-1.2001276016235352,-1.2191500663757324,-1.217071771621704,-0.006420662221717987,False,1088988.962481354,809080.2514217835,453.0,-0.010996515200113454,-0.08670541497566188
HBLENGINE,151,1,BUY,-1.1400175094604492,-1.127107858657837,-1.15033757686615,0.0026554198142337143,False,1096463.462481354,809080.2514217835,453.0,-0.004208286116236651,-0.08670541497566188
HBLENGINE,152,1,BUY,-1.1463481187820435,-1.1358850002288818,-1.157540202140808,-0.000415356535728233,False,1098547.2514217836,809080.2514217835,453.0,-0.0023158201733527606,-0.08670541497566188
HBLENGINE,153,1,BUY,-1.1101901531219482,-1.0974059104919434,-1.1221808195114136,0.00723696177831723,False,1106497.3958919984,809080.2514217835,453.0,0.0,-0.08670541497566188
HBLENGINE,154,1,BUY,-1.10978102684021,-1.1006278991699219,-1.13443922996521,-0.0030295697685469485,False,1104821.2903622133,809080.2514217835,453.0,-0.0015147848842734695,-0.08670541497566188
HBLENGINE,155,1,BUY,-1.0817031860351562,-1.0756548643112183,-1.0913584232330322,-0.00016272017529573332,False,1105568.7514217836,809080.2514217835,453.0,-0.0008392649396759047,-0.08670541497566188
HBLENGINE,156,1,BUY,-1.066737174987793,-1.0655388832092285,-1.0785784721374512,-0.006040808213383319,False,1102692.212481354,809080.2514217835,453.0,-0.003438944750138339,-0.08670541497566188
HBLENGINE,157,0,HOLD,-0.9924143552780151,-0.9947738647460938,-1.0024213790893555,0.003717850206803819,False,1106791.8569515687,809080.2514217835,453.0,0.0,-0.08670541497566188
HBLENGINE,158,0,HOLD,-0.9659387469291687,-0.9715613722801208,-0.9876967668533325,0.007899312246744783,False,1115534.7514217836,809080.2514217835,453.0,0.0,-0.08670541497566188
HBLENGINE,159,1,BUY,-1.0254803895950317,-0.9910308718681335,-1.0194213390350342,-0.012669778205336664,False,1108467.962481354,809080.2514217835,453.0,-0.0063348891026683354,-0.08670541497566188
HBLENGINE,160,0,HOLD,-0.9953376054763794,-0.9971638321876526,-1.0065871477127075,-0.016682293053223288,False,1102714.8569515687,809080.2514217835,453.0,-0.01149215159265589,-0.08670541497566188
HBLENGINE,161,0,HOLD,-1.032405972480774,-1.0409376621246338,-1.0391649007797241,-0.01892585835726256,False,1098592.5403622133,809080.2514217835,453.0,-0.015187524223675631,-0.08670541497566188
HBLENGINE,162,0,HOLD,-1.0173366069793701,-1.0204719305038452,-1.0381240844726562,-0.02689104967907852,False,1092114.6458919984,809080.2514217835,453.0,-0.02099451003201425,-0.08670541497566188
HBLENGINE,163,0,HOLD,-1.0518561601638794,-1.062435507774353,-1.0590044260025024,-0.011554448827114257,False,1097324.1458919984,809080.2514217835,453.0,-0.016324552423467916,-0.08670541497566188
HBLENGINE,164,0,HOLD,-1.0230218172073364,-1.033493161201477,-1.069520115852356,-0.024636415103636324,False,1092726.212481354,809080.2514217835,453.0,-0.020446282745884427,-0.08670541497566188
HBLENGINE,165,0,HOLD,-0.9944514632225037,-1.0024409294128418,-1.0078390836715698,-0.019133274395884112,False,1093451.0014217836,809080.2514217835,453.0,-0.019796559427533365,-0.08670541497566188
HBLENGINE,166,0,HOLD,-0.9772365689277649,-0.9916935563087463,-0.9919662475585938,-0.02123220334342224,False,1092658.2514217836,809080.2514217835,453.0,-0.020507205150573027,-0.08670541497566188
HBLENGINE,167,0,HOLD,-0.8898401856422424,-0.9010172486305237,-0.9002134203910828,-0.03207861132423245,False,1086270.962481354,809080.2514217835,453.0,-0.026232969347778797,-0.08670541497566188
HBLENGINE,168,0,HOLD,-0.9023838639259338,-0.9141867756843567,-0.9126408696174622,-0.03454637304793619,False,1081695.6458919984,809080.2514217835,453.0,-0.030334425249106914,-0.08670541497566188
HBLENGINE,169,0,HOLD,-0.9433337450027466,-0.9567903876304626,-0.9562254548072815,-0.020807184491280616,False,1086927.7903622133,809080.2514217835,453.0,-0.02564416843411633,-0.08670541497566188
HBLENGINE,170,0,HOLD,-0.8652862310409546,-0.8786042332649231,-0.880809485912323,-0.034983544499639085,False,1081786.2514217836,809080.2514217835,453.0,-0.03025320363797407,-0.08670541497566188
HBLENGINE,171,0,HOLD,-0.9272873401641846,-0.9356128573417664,-0.9328082799911499,-0.02472679822650051,False,1084821.3569515687,809080.2514217835,453.0,-0.027532440769836772,-0.08670541497566188
HBLENGINE,172,0,HOLD,-0.8742338418960571,-0.8886849880218506,-0.8853415250778198,-0.008382263353455606,False,1095353.6069515687,809080.2514217835,453.0,-0.01809100473516701,-0.08670541497566188
HBLENGINE,173,0,HOLD,-0.8537847995758057,-0.8649531602859497,-0.8707779049873352,-0.009115845314682701,False,1100313.962481354,809080.2514217835,453.0,-0.013644387968219117,-0.08670541497566188
HBLENGINE,174,0,HOLD,-0.8246616721153259,-0.8257712125778198,-0.834112823009491,-0.025175171531555844,False,1093926.6458919984,809080.2514217835,453.0,-0.01937017695078074,-0.08670541497566188
HBLENGINE,175,0,HOLD,-0.8848535418510437,-0.891920268535614,-0.8902768492698669,-0.026833866079573603,False,1089804.3569515687,809080.2514217835,453.0,-0.02306552479644463,-0.08670541497566188
HBLENGINE,176,0,HOLD,-0.8945688605308533,-0.9055196046829224,-0.9023985266685486,-0.03025587412483914,False,1085840.6069515687,809080.2514217835,453.0,-0.026618753411642923,-0.08670541497566188
HBLENGINE,177,0,HOLD,-0.9105170965194702,-0.922511100769043,-0.9270221590995789,-0.02287287780338933,False,1087901.7514217836,809080.2514217835,453.0,-0.024771079488810983,-0.08670541497566188
HBLENGINE,178,0,HOLD,-0.9046667814254761,-0.9174162149429321,-0.9198429584503174,-0.02900687757376422,False,1085568.7903622133,809080.2514217835,453.0,-0.026862418245041462,-0.08670541497566188
HBLENGINE,179,0,HOLD,-0.9179355502128601,-0.9214934706687927,-0.9316917657852173,-0.026244886220030295,False,1085908.5403622133,809080.2514217835,453.0,-0.02655785579231018,-0.08670541497566188
HBLENGINE,180,0,HOLD,-0.8694297075271606,-0.8775098919868469,-0.8811158537864685,-0.03446099224655116,False,1081559.7514217836,809080.2514217835,453.0,-0.030456245273128256,-0.08670541497566188
HBLENGINE,181,0,HOLD,-0.8806161880493164,-0.8886849880218506,-0.889030396938324,-0.029260097113264334,False,1082216.6069515687,809080.2514217835,453.0,-0.02986741957410994,-0.08670541497566188
HBLENGINE,182,0,HOLD,-0.8547983765602112,-0.8591689467430115,-0.8729134202003479,-0.024300906494287164,False,1085274.3569515687,809080.2514217835,453.0,-0.027126357499528395,-0.08670541497566188
HBLENGINE,183,0,HOLD,-0.8301911354064941,-0.8372698426246643,-0.8372017741203308,-0.03186142065419241,False,1082669.6069515687,809080.2514217835,453.0,-0.02946133630380156,-0.08670541497566188
HBLENGINE,184,0,HOLD,-0.8318455219268799,-0.8329789638519287,-0.8404470086097717,-0.008684090945188697,False,1094085.212481354,809080.2514217835,453.0,-0.019228032934959297,-0.08670541497566188
HBLENGINE,185,1,BUY,-0.8583507537841797,-0.8508260846138,-0.8694202303886414,-0.009796563205995099,False,1099294.712481354,809080.2514217835,453.0,-0.014558075326412965,-0.08670541497566188
HBLENGINE,186,1,BUY,-0.8695026636123657,-0.8406081199645996,-0.8534292578697205,-0.029039617623072236,False,1091276.6069515687,809080.2514217835,453.0,-0.021745754167942402,-0.08670541497566188
HBLENGINE,187,0,HOLD,-0.8873795866966248,-0.8968951106071472,-0.9018576741218567,-0.052499457919987,False,1074311.7514217836,809080.2514217835,453.0,-0.03695357759806228,-0.08670541497566188
HBLENGINE,188,0,HOLD,-1.0514585971832275,-1.0581107139587402,-1.0585052967071533,-0.021474669001906317,False,1082782.8569515687,809080.2514217835,453.0,-0.029359815486224468,-0.08670541497566188
HBLENGINE,189,0,HOLD,-0.9598973989486694,-0.9752404689788818,-1.003668189048767,-0.02346503031022883,False,1086021.7903622133,809080.2514217835,453.0,-0.026456334974733087,-0.08670541497566188
HBLENGINE,190,0,HOLD,-0.963502824306488,-0.9697087407112122,-0.9766792058944702,-0.02991374306479992,False,1084119.212481354,809080.2514217835,453.0,-0.028161864881743586,-0.08670541497566188
HBLENGINE,191,0,HOLD,-0.9977588653564453,-1.0066404342651367,-1.010544776916504,-0.030180513230473868,False,1083009.3569515687,809080.2514217835,453.0,-0.02915677385107028,-0.08670541497566188
HBLENGINE,192,0,HOLD,-0.9822501540184021,-0.9933654069900513,-0.996052086353302,-0.027672931945229764,False,1083824.7514217836,809080.2514217835,453.0,-0.028425828921586373,-0.08670541497566188
HBLENGINE,193,0,HOLD,-0.9216008186340332,-0.923183262348175,-0.9299927949905396,-0.029455888322710642,False,1083258.5014217836,809080.2514217835,453.0,-0.02893343300947184,-0.08670541497566188
HBLENGINE,194,0,HOLD,-0.927178680896759,-0.9329192042350769,-0.9404600262641907,-0.03070562503893672,False,1082284.5403622133,809080.2514217835,453.0,-0.029806521954777194,-0.08670541497566188
HBLENGINE,195,0,HOLD,-0.9218479990959167,-0.9279069304466248,-0.9354649186134338,-0.033929733606935644,False,1080019.5403622133,809080.2514217835,453.0,-0.031836938306319076,-0.08670541497566188
HBLENGINE,196,0,HOLD,-0.9341490268707275,-0.9408144354820251,-0.9452223181724548,-0.03456114464467873,False,1078524.6458919984,809080.2514217835,453.0,-0.03317700814126555,-0.08670541497566188
HBLENGINE,197,0,HOLD,-0.9268746972084045,-0.9348404407501221,-0.9442099332809448,-0.035407492244353855,False,1077301.5403622133,809080.2514217835,453.0,-0.03427343792816934,-0.08670541497566188
HBLENGINE,198,0,HOLD,-0.9247778654098511,-0.9324957728385925,-0.9373797178268433,-0.05303672617471014,False,1067018.462481354,809080.2514217835,453.0,-0.043491508335884804,-0.08670541497566188
HBLENGINE,199,0,HOLD,-1.000832438468933,-1.0037304162979126,-1.0251325368881226,-0.05246236100383592,False,1062126.0403622133,809080.2514217835,453.0,-0.04787722748349996,-0.08670541497566188
HBLENGINE,200,0,HOLD,-1.0399681329727173,-1.0418845415115356,-1.064897060394287,-0.06273887304647371,False,1054040.0014217836,809080.2514217835,453.0,-0.055125803944362145,-0.08670541497566188
HBLENGINE,201,0,HOLD,-1.1105784177780151,-1.1261780261993408,-1.120561122894287,-0.06883389933668096,False,1046610.7903622132,809080.2514217835,453.0,-0.061785579491561965,-0.08670541497566188
HBLENGINE,202,0,HOLD,-1.1552060842514038,-1.1644657850265503,-1.185533046722412,-0.05419341276268169,False,1050710.462481354,809080.2514217835,453.0,-0.05811050606698637,-0.08670541497566188
HBLENGINE,203,0,HOLD,-1.0806547403335571,-1.0973803997039795,-1.1046488285064697,-0.05053367419003901,False,1054810.1069515687,809080.2514217835,453.0,-0.05443545742776673,-0.08670541497566188
HBLENGINE,204,0,HOLD,-0.9711939692497253,-0.9780169129371643,-0.9913444519042969,-0.04541158749440497,False,1059702.5014217836,809080.2514217835,453.0,-0.05004976306550744,-0.08670541497566188
HBLENGINE,205,0,HOLD,-0.9375253915786743,-0.9442906379699707,-0.9511280655860901,-0.042922820393159304,False,1063575.6458919984,809080.2514217835,453.0,-0.04657775606144198,-0.08670541497566188
HBLENGINE,206,0,HOLD,-0.911442220211029,-0.9124098420143127,-0.9159888625144958,-0.0408784912056866,False,1066678.712481354,809080.2514217835,453.0,-0.04379607078861609,-0.08670541497566188
HBLENGINE,207,1,BUY,-0.86728835105896,-0.8625503778457642,-0.8738539218902588,-0.05887447799547583,False,1058456.7598794252,800541.9713052063,468.0,-0.051166484477162856,-0.08670541497566188
HBLENGINE,208,0,HOLD,-0.9018312692642212,-0.9112181067466736,-0.9083007574081421,-0.04431609494197484,False,1062177.3655923158,800541.9713052063,468.0,-0.04783121795305987,-0.08670541497566188
HBLENGINE,209,0,HOLD,-0.8521503806114197,-0.8597574234008789,-0.8736151456832886,-0.02916629712373385,False,1072332.9713052064,800541.9713052063,468.0,-0.03872741755603325,-0.08670541497566188
HBLENGINE,210,1,BUY,-0.8596712946891785,-0.8565027117729187,-0.882097065448761,-0.041894484968090964,False,1070601.3655923158,800541.9713052063,468.0,-0.04027968270123257,-0.08670541497566188
HBLENGINE,211,0,HOLD,-0.8846994638442993,-0.8861445784568787,-0.8939203023910522,-0.057284506342788685,False,1061311.577018097,800541.9713052063,468.0,-0.04860733772262803,-0.08670541497566188
HBLENGINE,212,0,HOLD,-0.9558477997779846,-0.9663273692131042,-0.9721127152442932,-0.06418230247929331,False,1052840.7598794252,800541.9713052063,468.0,-0.05620084131171439,-0.08670541497566188
HBLENGINE,213,1,BUY,-0.9589112997055054,-0.9576821327209473,-0.9818478226661682,-0.0402285965888718,False,1061491.9778799133,789749.1897939758,488.0,-0.04844562078679405,-0.08670541497566188
HBLENGINE,214,1,BUY,-0.9687004089355469,-0.9470433592796326,-0.9871369004249573,-0.08276308601639444,False,1042825.9778799133,789749.1897939758,488.0,-0.06517840295804385,-0.08670541497566188
HBLENGINE,215,1,BUY,-1.2053313255310059,-1.2035859823226929,-1.2097033262252808,-0.04442177226689751,False,1054013.3419919738,782481.5297361144,502.0,-0.05514970228529307,-0.08670541497566188
HBLENGINE,216,1,BUY,-1.079202651977539,-1.07315993309021,-1.1286368370056152,-0.05514970228529307,False,1054013.3419919738,782481.5297361144,502.0,-0.05514970228529307,-0.08670541497566188
HBLENGINE,217,1,BUY,-1.0548787117004395,-1.053510069847107,-1.0620790719985962,-0.0488046849913937,False,1057452.0297361144,782481.5297361144,502.0,-0.05206715578482959,-0.08670541497566188
HBLENGINE,218,0,HOLD,-1.034867763519287,-1.0357201099395752,-1.0639930963516235,-0.06108331636507865,False,1052557.5297361144,782481.5297361144,502.0,-0.05645473760938665,-0.08670541497566188
HBLENGINE,219,1,BUY,-1.0533374547958374,-1.0519347190856934,-1.0679913759231567,-0.03555220811021981,False,1063877.6236081847,782481.5297361144,502.0,-0.046307053857139124,-0.08670541497566188
HBLENGINE,220,1,BUY,-1.0097582340240479,-1.009336233139038,-1.0380462408065796,-0.044970335200751485,False,1064605.5297361144,782481.5297361144,502.0,-0.04565453619509234,-0.08670541497566188
HBLENGINE,221,1,BUY,-1.022661566734314,-1.0133839845657349,-1.015028953552246,-0.030034344839160516,False,1073114.4358640441,782481.5297361144,502.0,-0.038026888452980474,-0.08670541497566188
HBLENGINE,222,0,HOLD,-0.9783691167831421,-0.979575514793396,-1.0054090023040771,-0.003655055319539014,False,1091914.3419919738,782481.5297361144,502.0,-0.02117406866949222,-0.08670541497566188
HBLENGINE,223,1,BUY,-0.9997695684432983,-0.9845372438430786,-1.0380491018295288,-0.012076554520939857,False,1096934.3419919738,782481.5297361144,502.0,-0.01667398474686959,-0.08670541497566188
HBLENGINE,224,1,BUY,-0.998877763748169,-0.9894894361495972,-1.0173994302749634,-0.01917001523770545,False,1095553.8419919738,782481.5297361144,502.0,-0.01791150782559081,-0.08670541497566188
HBLENGINE,225,1,BUY,-1.01900053024292,-1.0059174299240112,-1.020488977432251,-0.017094139378560004,False,1096005.6236081847,782481.5297361144,502.0,-0.017506516752354297,-0.08670541497566188
HBLENGINE,226,1,BUY,-1.0147486925125122,-1.00648033618927,-1.0311644077301025,-0.015872064406220795,False,1096909.217480255,782481.5297361144,502.0,-0.01669650713954873,-0.08670541497566188
HBLENGINE,227,1,BUY,-1.025012493133545,-1.0170773267745972,-1.0385229587554932,-0.0024916383229287124,False,1104765.5297361144,782481.5297361144,502.0,-0.0096538648141113,-0.08670541497566188
HBLENGINE,228,1,BUY,-1.0230870246887207,-1.0184069871902466,-1.059025764465332,-0.017657813293115825,False,1100322.8419919738,782481.5297361144,502.0,-0.013636428099099313,-0.08670541497566188
HBLENGINE,229,1,BUY,-1.0635818243026733,-1.060951828956604,-1.0697985887527466,0.018865088455822576,False,1121080.5297361144,782481.5297361144,502.0,0.0,-0.08670541497566188
HBLENGINE,230,1,BUY,-1.181472897529602,-1.1155952215194702,-1.1530814170837402,0.00035822036099841803,False,1121482.1236081847,782481.5297361144,502.0,0.0,-0.08670541497566188
HBLENGINE,231,1,BUY,-1.069183588027954,-1.0572823286056519,-1.0903648138046265,-0.0027752341502044935,False,1119925.9358640441,782481.5297361144,502.0,-0.0013876170751022283,-0.08670541497566188
HBLENGINE,232,1,BUY,-1.0386172533035278,-1.0343928337097168,-1.0486351251602173,0.0028463379961651825,False,1123113.6236081847,782481.5297361144,502.0,0.0,-0.08670541497566188
HBLENGINE,233,1,BUY,-1.0163027048110962,-1.01231050491333,-1.0284507274627686,-0.0069280612721999806,False,1119223.1236081847,782481.5297361144,502.0,-0.0034640306360999677,-0.08670541497566188
HBLENGINE,234,1,BUY,-1.0401791334152222,-1.0374996662139893,-1.0380743741989136,0.010854320172339893,False,1131371.5297361144,782481.5297361144,502.0,0.0,-0.08670541497566188
HBLENGINE,235,1,BUY,-0.9437060952186584,-0.934084951877594,-0.9684482216835022,0.004392732294596913,False,1136341.3419919738,782481.5297361144,502.0,0.0,-0.08670541497566188
HBLENGINE,236,1,BUY,-0.9670071005821228,-0.9498280882835388,-0.9683746695518494,-0.0029157163442011243,False,1134684.717480255,782481.5297361144,502.0,-0.0014578581721005897,-0.08670541497566188
